2023-12-11 14:04:55 configure coreutils:amd64 8.32-4.1ubuntu1 <none>
2023-12-11 14:04:55 status unpacked coreutils:amd64 8.32-4.1ubuntu1
2023-12-11 14:04:55 status half-configured coreutils:amd64 8.32-4.1ubuntu1
2023-12-11 14:04:55 status installed coreutils:amd64 8.32-4.1ubuntu1
2023-12-11 14:04:55 startup packages configure
2023-12-11 14:04:57 startup archives unpack
2023-12-11 14:04:57 upgrade dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status half-configured dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status unpacked dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status half-installed dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status unpacked dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 startup packages configure
2023-12-11 14:04:57 configure dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1 <none>
2023-12-11 14:04:57 status unpacked dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status half-configured dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 status installed dash:amd64 0.5.11+git20210903+057cd650a4ed-3build1
2023-12-11 14:04:57 startup packages configure
2023-12-11 14:04:58 startup archives unpack
2023-12-11 14:04:58 upgrade debconf:all 1.5.79ubuntu1 1.5.79ubuntu1
2023-12-11 14:04:58 status half-configured debconf:all 1.5.79ubuntu1
2023-12-11 14:04:58 status unpacked debconf:all 1.5.79ubuntu1
2023-12-11 14:04:58 status half-installed debconf:all 1.5.79ubuntu1
2023-12-11 14:04:58 status unpacked debconf:all 1.5.79ubuntu1
2023-12-11 14:04:59 startup packages configure
2023-12-11 14:04:59 configure debconf:all 1.5.79ubuntu1 <none>
2023-12-11 14:04:59 status unpacked debconf:all 1.5.79ubuntu1
2023-12-11 14:04:59 status half-configured debconf:all 1.5.79ubuntu1
2023-12-11 14:04:59 status installed debconf:all 1.5.79ubuntu1
2023-12-11 14:04:59 startup packages configure
2023-12-11 14:05:00 startup archives unpack
2023-12-11 14:05:00 upgrade debianutils:amd64 5.5-1ubuntu2 5.5-1ubuntu2
2023-12-11 14:05:00 status half-configured debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 status unpacked debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 status half-installed debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 status unpacked debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 startup packages configure
2023-12-11 14:05:00 configure debianutils:amd64 5.5-1ubuntu2 <none>
2023-12-11 14:05:00 status unpacked debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 status half-configured debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:00 status installed debianutils:amd64 5.5-1ubuntu2
2023-12-11 14:05:01 startup packages configure
2023-12-11 14:05:02 startup archives unpack
2023-12-11 14:05:02 upgrade diffutils:amd64 1:3.8-0ubuntu2 1:3.8-0ubuntu2
2023-12-11 14:05:02 status half-configured diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 status half-installed diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 startup packages configure
2023-12-11 14:05:02 configure diffutils:amd64 1:3.8-0ubuntu2 <none>
2023-12-11 14:05:02 status unpacked diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 status half-configured diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 status installed diffutils:amd64 1:3.8-0ubuntu2
2023-12-11 14:05:02 startup packages configure
2023-12-11 14:05:05 startup archives unpack
2023-12-11 14:05:05 upgrade dpkg:amd64 1.21.1ubuntu2 1.21.1ubuntu2
2023-12-11 14:05:05 status half-configured dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 status unpacked dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 status half-installed dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 status unpacked dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 startup packages configure
2023-12-11 14:05:05 configure dpkg:amd64 1.21.1ubuntu2 <none>
2023-12-11 14:05:05 status unpacked dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 status half-configured dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 status installed dpkg:amd64 1.21.1ubuntu2
2023-12-11 14:05:05 startup packages configure
2023-12-11 14:05:07 startup archives unpack
2023-12-11 14:05:07 upgrade e2fsprogs:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2023-12-11 14:05:07 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 status half-installed e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 startup packages configure
2023-12-11 14:05:07 configure e2fsprogs:amd64 1.46.5-2ubuntu1 <none>
2023-12-11 14:05:07 status unpacked e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 status half-configured e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:07 status installed e2fsprogs:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:09 startup archives unpack
2023-12-11 14:05:09 upgrade findutils:amd64 4.8.0-1ubuntu3 4.8.0-1ubuntu3
2023-12-11 14:05:09 status half-configured findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 status unpacked findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 status half-installed findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 status unpacked findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 startup packages configure
2023-12-11 14:05:09 configure findutils:amd64 4.8.0-1ubuntu3 <none>
2023-12-11 14:05:09 status unpacked findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 status half-configured findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 status installed findutils:amd64 4.8.0-1ubuntu3
2023-12-11 14:05:09 startup packages configure
2023-12-11 14:05:11 startup archives unpack
2023-12-11 14:05:11 upgrade gcc-12-base:amd64 12-20220319-1ubuntu1 12-20220319-1ubuntu1
2023-12-11 14:05:11 status half-configured gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 status half-installed gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 startup packages configure
2023-12-11 14:05:11 configure gcc-12-base:amd64 12-20220319-1ubuntu1 <none>
2023-12-11 14:05:11 status unpacked gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 status half-configured gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 status installed gcc-12-base:amd64 12-20220319-1ubuntu1
2023-12-11 14:05:11 startup packages configure
2023-12-11 14:05:13 startup archives unpack
2023-12-11 14:05:13 upgrade gpgv:amd64 2.2.27-3ubuntu2 2.2.27-3ubuntu2
2023-12-11 14:05:13 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 status half-installed gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 startup packages configure
2023-12-11 14:05:13 configure gpgv:amd64 2.2.27-3ubuntu2 <none>
2023-12-11 14:05:13 status unpacked gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 status half-configured gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 status installed gpgv:amd64 2.2.27-3ubuntu2
2023-12-11 14:05:13 startup packages configure
2023-12-11 14:05:14 startup archives unpack
2023-12-11 14:05:14 upgrade grep:amd64 3.7-1build1 3.7-1build1
2023-12-11 14:05:14 status half-configured grep:amd64 3.7-1build1
2023-12-11 14:05:14 status unpacked grep:amd64 3.7-1build1
2023-12-11 14:05:14 status half-installed grep:amd64 3.7-1build1
2023-12-11 14:05:14 status unpacked grep:amd64 3.7-1build1
2023-12-11 14:05:15 startup packages configure
2023-12-11 14:05:15 configure grep:amd64 3.7-1build1 <none>
2023-12-11 14:05:15 status unpacked grep:amd64 3.7-1build1
2023-12-11 14:05:15 status half-configured grep:amd64 3.7-1build1
2023-12-11 14:05:15 status installed grep:amd64 3.7-1build1
2023-12-11 14:05:15 startup packages configure
2023-12-11 14:05:16 startup archives unpack
2023-12-11 14:05:16 upgrade gzip:amd64 1.10-4ubuntu4 1.10-4ubuntu4
2023-12-11 14:05:16 status half-configured gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 status unpacked gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 status half-installed gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 status unpacked gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 startup packages configure
2023-12-11 14:05:16 configure gzip:amd64 1.10-4ubuntu4 <none>
2023-12-11 14:05:16 status unpacked gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 status half-configured gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 status installed gzip:amd64 1.10-4ubuntu4
2023-12-11 14:05:16 startup packages configure
2023-12-11 14:05:18 startup archives unpack
2023-12-11 14:05:18 upgrade hostname:amd64 3.23ubuntu2 3.23ubuntu2
2023-12-11 14:05:18 status half-configured hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 status unpacked hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 status half-installed hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 status unpacked hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 startup packages configure
2023-12-11 14:05:18 configure hostname:amd64 3.23ubuntu2 <none>
2023-12-11 14:05:18 status unpacked hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 status half-configured hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 status installed hostname:amd64 3.23ubuntu2
2023-12-11 14:05:18 startup packages configure
2023-12-11 14:05:19 startup archives unpack
2023-12-11 14:05:19 upgrade init-system-helpers:all 1.62 1.62
2023-12-11 14:05:19 status half-configured init-system-helpers:all 1.62
2023-12-11 14:05:19 status unpacked init-system-helpers:all 1.62
2023-12-11 14:05:19 status half-installed init-system-helpers:all 1.62
2023-12-11 14:05:19 status unpacked init-system-helpers:all 1.62
2023-12-11 14:05:20 startup packages configure
2023-12-11 14:05:20 configure init-system-helpers:all 1.62 <none>
2023-12-11 14:05:20 status unpacked init-system-helpers:all 1.62
2023-12-11 14:05:20 status half-configured init-system-helpers:all 1.62
2023-12-11 14:05:20 status installed init-system-helpers:all 1.62
2023-12-11 14:05:20 startup packages configure
2023-12-11 14:05:21 startup archives unpack
2023-12-11 14:05:21 upgrade libacl1:amd64 2.3.1-1 2.3.1-1
2023-12-11 14:05:21 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:21 status half-configured libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 status unpacked libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 status half-installed libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 status unpacked libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 startup packages configure
2023-12-11 14:05:21 configure libacl1:amd64 2.3.1-1 <none>
2023-12-11 14:05:21 status unpacked libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 status half-configured libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 status installed libacl1:amd64 2.3.1-1
2023-12-11 14:05:21 startup packages configure
2023-12-11 14:05:21 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:21 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:21 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:23 startup archives unpack
2023-12-11 14:05:23 upgrade libapt-pkg6.0:amd64 2.4.5 2.4.5
2023-12-11 14:05:23 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:23 status half-configured libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:23 status unpacked libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:23 status half-installed libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:23 status unpacked libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:24 startup packages configure
2023-12-11 14:05:24 configure libapt-pkg6.0:amd64 2.4.5 <none>
2023-12-11 14:05:24 status unpacked libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:24 status half-configured libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:24 status installed libapt-pkg6.0:amd64 2.4.5
2023-12-11 14:05:24 startup packages configure
2023-12-11 14:05:24 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:24 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:24 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:25 startup archives unpack
2023-12-11 14:05:25 upgrade libattr1:amd64 1:2.5.1-1build1 1:2.5.1-1build1
2023-12-11 14:05:25 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:25 status half-configured libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 status unpacked libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 status half-installed libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 status unpacked libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 startup packages configure
2023-12-11 14:05:25 configure libattr1:amd64 1:2.5.1-1build1 <none>
2023-12-11 14:05:25 status unpacked libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 status half-configured libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 status installed libattr1:amd64 1:2.5.1-1build1
2023-12-11 14:05:25 startup packages configure
2023-12-11 14:05:25 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:25 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:25 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:27 startup archives unpack
2023-12-11 14:05:27 upgrade libaudit-common:all 1:3.0.7-1build1 1:3.0.7-1build1
2023-12-11 14:05:27 status half-configured libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 status half-installed libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 startup packages configure
2023-12-11 14:05:27 configure libaudit-common:all 1:3.0.7-1build1 <none>
2023-12-11 14:05:27 status unpacked libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 status half-configured libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 status installed libaudit-common:all 1:3.0.7-1build1
2023-12-11 14:05:27 startup packages configure
2023-12-11 14:05:28 startup archives unpack
2023-12-11 14:05:28 upgrade libaudit1:amd64 1:3.0.7-1build1 1:3.0.7-1build1
2023-12-11 14:05:28 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:28 status half-configured libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 status unpacked libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 status half-installed libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 status unpacked libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 startup packages configure
2023-12-11 14:05:28 configure libaudit1:amd64 1:3.0.7-1build1 <none>
2023-12-11 14:05:28 status unpacked libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 status half-configured libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:28 status installed libaudit1:amd64 1:3.0.7-1build1
2023-12-11 14:05:29 startup packages configure
2023-12-11 14:05:29 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:29 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:29 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:30 startup archives unpack
2023-12-11 14:05:30 upgrade libblkid1:amd64 2.37.2-4ubuntu3 2.37.2-4ubuntu3
2023-12-11 14:05:30 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:30 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 status half-installed libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 startup packages configure
2023-12-11 14:05:30 configure libblkid1:amd64 2.37.2-4ubuntu3 <none>
2023-12-11 14:05:30 status unpacked libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 status half-configured libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 status installed libblkid1:amd64 2.37.2-4ubuntu3
2023-12-11 14:05:30 startup packages configure
2023-12-11 14:05:30 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:30 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:30 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:32 startup archives unpack
2023-12-11 14:05:32 upgrade libbz2-1.0:amd64 1.0.8-5build1 1.0.8-5build1
2023-12-11 14:05:32 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:32 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 status half-installed libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 startup packages configure
2023-12-11 14:05:32 configure libbz2-1.0:amd64 1.0.8-5build1 <none>
2023-12-11 14:05:32 status unpacked libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 status half-configured libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 status installed libbz2-1.0:amd64 1.0.8-5build1
2023-12-11 14:05:32 startup packages configure
2023-12-11 14:05:32 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:32 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:32 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 startup archives unpack
2023-12-11 14:05:34 upgrade libc-bin:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2023-12-11 14:05:34 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 status unpacked libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 status half-installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 status unpacked libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 startup packages configure
2023-12-11 14:05:34 configure libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:34 status unpacked libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:34 startup packages configure
2023-12-11 14:05:37 startup archives unpack
2023-12-11 14:05:37 upgrade libc6:amd64 2.35-0ubuntu3 2.35-0ubuntu3
2023-12-11 14:05:37 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:37 status half-configured libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:37 status unpacked libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:37 status half-installed libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:37 status unpacked libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:38 startup packages configure
2023-12-11 14:05:38 configure libc6:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:38 status unpacked libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:38 status half-configured libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:39 status installed libc6:amd64 2.35-0ubuntu3
2023-12-11 14:05:39 startup packages configure
2023-12-11 14:05:39 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:39 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:39 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:40 startup archives unpack
2023-12-11 14:05:40 upgrade libcap-ng0:amd64 0.7.9-2.2build3 0.7.9-2.2build3
2023-12-11 14:05:40 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:40 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 status half-installed libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 startup packages configure
2023-12-11 14:05:40 configure libcap-ng0:amd64 0.7.9-2.2build3 <none>
2023-12-11 14:05:40 status unpacked libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 status half-configured libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 status installed libcap-ng0:amd64 0.7.9-2.2build3
2023-12-11 14:05:40 startup packages configure
2023-12-11 14:05:40 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:40 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:40 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:42 startup archives unpack
2023-12-11 14:05:42 upgrade libcap2:amd64 1:2.44-1build3 1:2.44-1build3
2023-12-11 14:05:42 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:42 status half-configured libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 status unpacked libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 status half-installed libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 status unpacked libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 startup packages configure
2023-12-11 14:05:42 configure libcap2:amd64 1:2.44-1build3 <none>
2023-12-11 14:05:42 status unpacked libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 status half-configured libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 status installed libcap2:amd64 1:2.44-1build3
2023-12-11 14:05:42 startup packages configure
2023-12-11 14:05:42 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:42 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:42 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:43 startup archives unpack
2023-12-11 14:05:43 upgrade libcom-err2:amd64 1.46.5-2ubuntu1 1.46.5-2ubuntu1
2023-12-11 14:05:43 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:43 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:43 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:43 status half-installed libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:43 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:44 startup packages configure
2023-12-11 14:05:44 configure libcom-err2:amd64 1.46.5-2ubuntu1 <none>
2023-12-11 14:05:44 status unpacked libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:44 status half-configured libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:44 status installed libcom-err2:amd64 1.46.5-2ubuntu1
2023-12-11 14:05:44 startup packages configure
2023-12-11 14:05:44 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:44 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:44 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:45 startup archives unpack
2023-12-11 14:05:45 upgrade libcrypt1:amd64 1:4.4.27-1 1:4.4.27-1
2023-12-11 14:05:45 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:45 status half-configured libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 status unpacked libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 status half-installed libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 status unpacked libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 startup packages configure
2023-12-11 14:05:45 configure libcrypt1:amd64 1:4.4.27-1 <none>
2023-12-11 14:05:45 status unpacked libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 status half-configured libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 status installed libcrypt1:amd64 1:4.4.27-1
2023-12-11 14:05:45 startup packages configure
2023-12-11 14:05:45 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:45 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:45 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:47 startup archives unpack
2023-12-11 14:05:47 upgrade libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:47 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status half-installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 startup packages configure
2023-12-11 14:05:47 configure libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3 <none>
2023-12-11 14:05:47 status unpacked libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status half-configured libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:47 status installed libdb5.3:amd64 5.3.28+dfsg1-0.8ubuntu3
2023-12-11 14:05:48 startup packages configure
2023-12-11 14:05:48 trigproc libc-bin:amd64 2.35-0ubuntu3 <none>
2023-12-11 14:05:48 status half-configured libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:48 status installed libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:49 startup archives unpack
2023-12-11 14:05:49 upgrade libdebconfclient0:amd64 0.261ubuntu1 0.261ubuntu1
2023-12-11 14:05:49 status triggers-pending libc-bin:amd64 2.35-0ubuntu3
2023-12-11 14:05:49 status half-configured libdebconfclient0:amd64 0.261ubuntu1
2023-12-11 14:05:49 status unpacked libdebconfclient0:amd64 0.261ubuntu1
2023-12-11 14:05:49 status half-installed libdebconfclient0:amd64 0.261ubuntu1
